Yritys,Yritys nimi,Tulosyksikkö,Tulosyksikkö nimi,TY hierarkia järj,TY hierarkia taso 1,TY hierarkia taso 2,TY hierarkia taso 3,TY hierarkia taso 4,TY hierarkia taso 5,TY hierarkia taso 6,TY hierarkia taso 7,Pääkirjatiliryhmä,Pääkirjatili,Pääkirjatili nimi,Kumppaniyhtiö,Kumppaniyhtiö nimi,TA 2014
1220,Avopalvelut,122830,Lielahden palvelukes,636,Tampereen kaupunki,Avopalvelut,Kotihoito,Vanhusten päivätoiminta,Lielahden palvelukeskus,#,#,"Aineet, tarvikkeet ja tavarat",461200,Kirjallisuuden ostot,#,Kohdistamaton,"-400,00"
1220,Avopalvelut,122830,Lielahden palvelukes,636,Tampereen kaupunki,Avopalvelut,Kotihoito,Vanhusten päivätoiminta,Lielahden palvelukeskus,#,#,"Aineet, tarvikkeet ja tavarat",461400,Vaatteiston ostot,#,Kohdistamaton,"-300,00"
1220,Avopalvelut,122830,Lielahden palvelukes,636,Tampereen kaupunki,Avopalvelut,Kotihoito,Vanhusten päivätoiminta,Lielahden palvelukeskus,#,#,"Aineet, tarvikkeet ja tavarat",461500,Lääkkeiden ja hoitotarvikkeiden ostot,#,Kohdistamaton,"-100,00"
1220,Avopalvelut,122830,Lielahden palvelukes,636,Tampereen kaupunki,Avopalvelut,Kotihoito,Vanhusten päivätoiminta,Lielahden palvelukeskus,#,#,"Aineet, tarvikkeet ja tavarat",461600,Siivous- ja puhdistusaineiden ostot,#,Kohdistamaton,"-1 500,00"
1220,Avopalvelut,122830,Lielahden palvelukes,636,Tampereen kaupunki,Avopalvelut,Kotihoito,Vanhusten päivätoiminta,Lielahden palvelukeskus,#,#,"Aineet, tarvikkeet ja tavarat",462100,Kaluston ostot,#,Kohdistamaton,"-1 116,49"
1220,Avopalvelut,122830,Lielahden palvelukes,636,Tampereen kaupunki,Avopalvelut,Kotihoito,Vanhusten päivätoiminta,Lielahden palvelukeskus,#,#,"Aineet, tarvikkeet ja tavarat",462200,Rakennusmateriaalin ostot,#,Kohdistamaton,"-100,00"
1220,Avopalvelut,122830,Lielahden palvelukes,636,Tampereen kaupunki,Avopalvelut,Kotihoito,Vanhusten päivätoiminta,Lielahden palvelukeskus,#,#,"Aineet, tarvikkeet ja tavarat",462300,Muun materiaalin ostot,#,Kohdistamaton,"-2 000,00"
1220,Avopalvelut,122830,Lielahden palvelukes,636,Tampereen kaupunki,Avopalvelut,Kotihoito,Vanhusten päivätoiminta,Lielahden palvelukeskus,#,#,Vuokrakulut,483000,Koneiden ja laitteiden vuokrat,#,Kohdistamaton,"-200,00"
1220,Avopalvelut,122830,Lielahden palvelukes,636,Tampereen kaupunki,Avopalvelut,Kotihoito,Vanhusten päivätoiminta,Lielahden palvelukeskus,#,#,Suunnitelman mukaiset poistot,715000,Poistot koneista ja kalustosta,#,Kohdistamaton,"-12 500,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Myyntituotot,310000,Myyntitulot,1110,Kons.hall. ja päätöksenteko,"14 590 364,63"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Myyntituotot,310000,Myyntitulot,5000,Valtio,"50 000,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Myyntituotot,310000,Myyntitulot,6500,Muut kunnat,"110 000,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Tuet ja avustukset,333000,Korvaus työterveyshuollosta,4200,Muut sosiaaliturvarahastot,"38 120,20"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Tuet ja avustukset,339000,Muut tuet ja avustukset,6600,Muut kuntayhtymät,"3 500,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palkat ja palkkiot,401100,Maksetut kuukausipalkat,#,Kohdistamaton,"-7 864 602,36"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palkat ja palkkiot,411000,Sairausvakuutuskorvaukset,#,Kohdistamaton,"125 000,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palkat ja palkkiot,417000,Jaksotetut palkat ja palkkiot,#,Kohdistamaton,"-39 589,85"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Eläkekulut,421000,Eläkevakuutusmaksut,#,Kohdistamaton,"-1 296 383,40"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Eläkekulut,424000,Eläkemenoperusteiset maksut,#,Kohdistamaton,"-440 967,16"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Eläkekulut,427000,Jaksotetut eläkemenot,#,Kohdistamaton,"-6 552,12"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Muut henkilösivukulut,431000,Sosiaaliturvamaksut,#,Kohdistamaton,"-165 627,49"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Muut henkilösivukulut,432100,Työttömyysvakuutusmaksut,#,Kohdistamaton,"-236 831,83"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Muut henkilösivukulut,432200,Tapaturmavakuutusmaksut,#,Kohdistamaton,"-30 958,41"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Muut henkilösivukulut,432300,Ryhmähenkivakuutusmaksut,#,Kohdistamaton,"-3 869,80"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Muut henkilösivukulut,433000,Vakuutuskassan kannatusmaksu,#,Kohdistamaton,"-11 609,40"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Muut henkilösivukulut,437000,Jaksotetut henkilösivumenot,#,Kohdistamaton,"-2 296,21"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,440000,Asiakaspalvelujen ostot,6500,Muut kunnat,"-30 000,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,440000,Asiakaspalvelujen ostot,#,Kohdistamaton,"-370 000,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,451100,ICT-palvelut,1110,Kons.hall. ja päätöksenteko,"-601 151,42"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,451200,"Toimisto-, pankki- ja asiantuntijapalvelut",1510,Taloushall. palvelukeskus,"-62 304,68"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,451200,"Toimisto-, pankki- ja asiantuntijapalvelut",1520,Hallintopalvelukeskus,"-35 598,57"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,451200,"Toimisto-, pankki- ja asiantuntijapalvelut",1660,Tampereen Logistiikka liikelai,"-10 000,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,451200,"Toimisto-, pankki- ja asiantuntijapalvelut",#,Kohdistamaton,"-14 370,86"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,451300,Painatukset ja ilmoitukset,#,Kohdistamaton,"-4 000,65"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,451400,Posti- ja telepalvelut,1110,Kons.hall. ja päätöksenteko,"-35 862,51"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,451400,Posti- ja telepalvelut,#,Kohdistamaton,"-31 433,65"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,451600,Puhtaanapito- ja pesulapalvelut,1610,Tampereen Tilakeskus liikelait,"-129 600,45"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,451600,Puhtaanapito- ja pesulapalvelut,#,Kohdistamaton,"-80 000,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,451700,Rakennusten ja alueiden rakentamis- ja kunnossapit,1250,Laitoshoito,"-13 143,10"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,451800,"Koneiden, kal. ja laitt. rakentamis- ja kunn.pitop",1250,Laitoshoito,"-30 990,05"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,451800,"Koneiden, kal. ja laitt. rakentamis- ja kunn.pitop",1260,Erikoissairaanhoito,"-41 816,33"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,451800,"Koneiden, kal. ja laitt. rakentamis- ja kunn.pitop",6040,Pirkanmaan sair.hoitop.kuntay.,"-168 000,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,451800,"Koneiden, kal. ja laitt. rakentamis- ja kunn.pitop",#,Kohdistamaton,"-127 307,38"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,451900,Majoitus- ja ravitsemispalvelut,1650,Tampereen Ateria liikelaitos,"-4 153,16"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,452000,Matkustus- ja kuljetuspalvelut,1250,Laitoshoito,"-12 174,66"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,452000,Matkustus- ja kuljetuspalvelut,#,Kohdistamaton,"-32 000,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,452100,Sosiaali- ja terveyspalvelut,1840,Tullinkulman Työterveys liikel,"-83 948,90"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,452100,Sosiaali- ja terveyspalvelut,#,Kohdistamaton,"-55 666,73"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,452200,Laboratoriopalvelut,#,Kohdistamaton,"-268 000,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,452300,Opetus- ja kulttuuripalvelut,#,Kohdistamaton,"-20 000,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,452700,Muut palvelut,1250,Laitoshoito,"-415,05"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,452700,Muut palvelut,1310,Varhaiskasvatus ja perusopetus,"-20 000,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,452700,Muut palvelut,#,Kohdistamaton,"-58 338,60"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,"Aineet, tarvikkeet ja tavarat",461100,Toimisto- ja koulutarvikkeiden ostot,1660,Tampereen Logistiikka liikelai,"-11 220,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,"Aineet, tarvikkeet ja tavarat",461100,Toimisto- ja koulutarvikkeiden ostot,#,Kohdistamaton,"-1 980,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,"Aineet, tarvikkeet ja tavarat",461200,Kirjallisuuden ostot,#,Kohdistamaton,"-5 000,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,"Aineet, tarvikkeet ja tavarat",461400,Vaatteiston ostot,#,Kohdistamaton,"-500,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,"Aineet, tarvikkeet ja tavarat",461500,Lääkkeiden ja hoitotarvikkeiden ostot,1660,Tampereen Logistiikka liikelai,"-444 828,60"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,"Aineet, tarvikkeet ja tavarat",461500,Lääkkeiden ja hoitotarvikkeiden ostot,#,Kohdistamaton,"-155 171,40"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,"Aineet, tarvikkeet ja tavarat",461600,Siivous- ja puhdistusaineiden ostot,1660,Tampereen Logistiikka liikelai,"-6 800,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,"Aineet, tarvikkeet ja tavarat",461600,Siivous- ja puhdistusaineiden ostot,#,Kohdistamaton,"-1 200,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,"Aineet, tarvikkeet ja tavarat",461800,Lämmityksen ostot,2250,Tampereen Kaukolämpö Oy,"-10 000,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,"Aineet, tarvikkeet ja tavarat",461900,Sähkön ostot,2240,Tampereen Sähkönmyynti Oy,"-8 000,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,"Aineet, tarvikkeet ja tavarat",462100,Kaluston ostot,#,Kohdistamaton,"-50 000,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,"Aineet, tarvikkeet ja tavarat",462300,Muun materiaalin ostot,#,Kohdistamaton,"-50 000,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Vuokrakulut,481000,Maa- ja vesialueiden vuokrat,1610,Tampereen Tilakeskus liikelait,"-22 048,82"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Vuokrakulut,482000,Rakennusten ja huoneistojen vuokrat,1610,Tampereen Tilakeskus liikelait,"-1 247 308,11"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Vuokrakulut,483000,Koneiden ja laitteiden vuokrat,#,Kohdistamaton,"-81 972,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Muut toimintakulut,498000,Muut menot,#,Kohdistamaton,"-4 574,00"
1220,Avopalvelut,122900,Suun terveydenhuolto,638,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Suunnitelman mukaiset poistot,715000,Poistot koneista ja kalustosta,#,Kohdistamaton,"-409 273,06"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Myyntituotot,310000,Myyntitulot,1110,Kons.hall. ja päätöksenteko,"1 200 667,07"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Tuet ja avustukset,333000,Korvaus työterveyshuollosta,4200,Muut sosiaaliturvarahastot,"2 500,00"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palkat ja palkkiot,401100,Maksetut kuukausipalkat,#,Kohdistamaton,"-560 623,87"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palkat ja palkkiot,411000,Sairausvakuutuskorvaukset,#,Kohdistamaton,"1 000,00"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Eläkekulut,421000,Eläkevakuutusmaksut,#,Kohdistamaton,"-93 737,00"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Muut henkilösivukulut,431000,Sosiaaliturvamaksut,#,Kohdistamaton,"-11 975,95"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Muut henkilösivukulut,432100,Työttömyysvakuutusmaksut,#,Kohdistamaton,"-17 124,49"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Muut henkilösivukulut,432200,Tapaturmavakuutusmaksut,#,Kohdistamaton,"-2 238,50"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Muut henkilösivukulut,432300,Ryhmähenkivakuutusmaksut,#,Kohdistamaton,"-279,81"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Muut henkilösivukulut,433000,Vakuutuskassan kannatusmaksu,#,Kohdistamaton,"-839,44"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,440000,Asiakaspalvelujen ostot,#,Kohdistamaton,"-200 000,00"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,451100,ICT-palvelut,#,Kohdistamaton,"-19 639,00"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,451200,"Toimisto-, pankki- ja asiantuntijapalvelut",#,Kohdistamaton,"-33 293,52"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,451300,Painatukset ja ilmoitukset,#,Kohdistamaton,"-700,00"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,451400,Posti- ja telepalvelut,#,Kohdistamaton,"-7 600,00"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,451600,Puhtaanapito- ja pesulapalvelut,#,Kohdistamaton,"-400,00"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,451800,"Koneiden, kal. ja laitt. rakentamis- ja kunn.pitop",#,Kohdistamaton,"-13 000,00"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,451900,Majoitus- ja ravitsemispalvelut,#,Kohdistamaton,"-300,00"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,452000,Matkustus- ja kuljetuspalvelut,#,Kohdistamaton,"-3 100,00"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,452100,Sosiaali- ja terveyspalvelut,#,Kohdistamaton,"-21 250,00"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Palvelujen ostot,452300,Opetus- ja kulttuuripalvelut,#,Kohdistamaton,"-3 500,00"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,"Aineet, tarvikkeet ja tavarat",461100,Toimisto- ja koulutarvikkeiden ostot,#,Kohdistamaton,"-1 625,00"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,"Aineet, tarvikkeet ja tavarat",461200,Kirjallisuuden ostot,#,Kohdistamaton,"-700,00"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,"Aineet, tarvikkeet ja tavarat",461500,Lääkkeiden ja hoitotarvikkeiden ostot,#,Kohdistamaton,"-61 300,00"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,"Aineet, tarvikkeet ja tavarat",461600,Siivous- ja puhdistusaineiden ostot,#,Kohdistamaton,"-500,00"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,"Aineet, tarvikkeet ja tavarat",462100,Kaluston ostot,#,Kohdistamaton,"-5 000,00"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,"Aineet, tarvikkeet ja tavarat",462300,Muun materiaalin ostot,#,Kohdistamaton,"-1 300,00"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Vuokrakulut,482000,Rakennusten ja huoneistojen vuokrat,#,Kohdistamaton,"-82 000,00"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Vuokrakulut,483000,Koneiden ja laitteiden vuokrat,#,Kohdistamaton,"-3 900,00"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Vuokrakulut,489000,Muut vuokrat,#,Kohdistamaton,"-2 000,00"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Muut toimintakulut,498000,Muut menot,#,Kohdistamaton,"-284,55"
1220,Avopalvelut,122901,Oriveden suun tervey,639,Tampereen kaupunki,Avopalvelut,Suun terveydenhuolto,#,#,#,#,Suunnitelman mukaiset poistot,715000,Poistot koneista ja kalustosta,#,Kohdistamaton,"-12 600,00"
1250,Laitoshoito,125000,Yhteiset,738,Tampereen kaupunki,Laitoshoito,#,#,#,#,#,Myyntituotot,310000,Myyntitulot,1110,Kons.hall. ja päätöksenteko,"-500 000,00"
1250,Laitoshoito,125000,Yhteiset,738,Tampereen kaupunki,Laitoshoito,#,#,#,#,#,Myyntituotot,310000,Myyntitulot,#,Kohdistamaton,"-237 000,00"
1250,Laitoshoito,125000,Yhteiset,738,Tampereen kaupunki,Laitoshoito,#,#,#,#,#,Tuet ja avustukset,333000,Korvaus työterveyshuollosta,4200,Muut sosiaaliturvarahastot,"4 000,00"
1250,Laitoshoito,125000,Yhteiset,738,Tampereen kaupunki,Laitoshoito,#,#,#,#,#,Palkat ja palkkiot,401100,Maksetut kuukausipalkat,#,Kohdistamaton,"1 598 655,21"
1250,Laitoshoito,125000,Yhteiset,738,Tampereen kaupunki,Laitoshoito,#,#,#,#,#,Palkat ja palkkiot,402000,Maksetut ei sotumaksunalaiset korvaukset,#,Kohdistamaton,"-14 000,00"
1250,Laitoshoito,125000,Yhteiset,738,Tampereen kaupunki,Laitoshoito,#,#,#,#,#,Palkat ja palkkiot,411000,Sairausvakuutuskorvaukset,#,Kohdistamaton,"13 000,00"
1250,Laitoshoito,125000,Yhteiset,738,Tampereen kaupunki,Laitoshoito,#,#,#,#,#,Palkat ja palkkiot,412000,Työtapaturmavakuutuskorvaukset,#,Kohdistamaton,"1 000,00"
1250,Laitoshoito,125000,Yhteiset,738,Tampereen kaupunki,Laitoshoito,#,#,#,#,#,Eläkekulut,421000,Eläkevakuutusmaksut,#,Kohdistamaton,"267 774,75"
1250,Laitoshoito,125000,Yhteiset,738,Tampereen kaupunki,Laitoshoito,#,#,#,#,#,Eläkekulut,423000,Varhaiseläkemenoperusteiset maksut,#,Kohdistamaton,"-5 000,00"
